"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"82","RT @580WCHS: RT CarrieHodousek: WV Health Officer DrGuptaMD says fewer people are getting sick with the #flu, but the season isn't over jus…",FALSE,0,NA,2018-03-09 18:50:59,FALSE,NA,"972182982508335104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","westernlvr",1,TRUE,FALSE,NA,NA
"83","David Brenner found in a recent study that far-UVC light can kill the influenza virus without hurting people’s skin… https://t.co/99VTLb57wY",FALSE,1,NA,2018-03-09 18:46:16,TRUE,NA,"972181791594434561",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","MichiganRadio",1,FALSE,FALSE,NA,NA
"84","RT CarrieHodousek: WV Health Officer DrGuptaMD says fewer people are getting sick with the #flu, but the season isn… https://t.co/VAkyg2kXo9",FALSE,0,NA,2018-03-09 18:43:14,TRUE,NA,"972181031678873601",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","580WCHS",1,FALSE,FALSE,NA,NA
"85","RT @JanssenGlobal: There is a clear need to find new ways to limit #influenza outbreaks. #FightFlu. Learn more about #Janssen’s aim to deve…",FALSE,0,NA,2018-03-09 18:41:55,FALSE,NA,"972180696927232001",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mccvic",26,TRUE,FALSE,NA,NA
"86","RT @CarrieHodousek: WV Health Officer @DrGuptaMD says fewer people are getting sick with the #flu, but the season isn't over just yet. This…",FALSE,0,NA,2018-03-09 18:40:41,FALSE,NA,"972180390088728576",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JeffJenkinsMN",4,TRUE,FALSE,NA,NA
"87","RT @JanssenGlobal: There is a clear need to find new ways to limit #influenza outbreaks. #FightFlu. Learn more about #Janssen’s aim to deve…",FALSE,0,NA,2018-03-09 18:33:45,FALSE,NA,"972178645358915586",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","drricky",26,TRUE,FALSE,NA,NA
"88","Peak doesn't mean over! Widespread #flu activity continues across the state &amp; could stick around awhile. Protect yo… https://t.co/ZEmjbeyHpH",FALSE,0,NA,2018-03-09 18:31:46,TRUE,NA,"972178144017952768",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","DHSWI",0,FALSE,FALSE,NA,NA
"89","[Weekly U.S. Influenza Surveillance Report | Seasonal Influenza (Flu) | CDC] is good,have a look at it!… https://t.co/Z4wB9uoHoT",FALSE,0,NA,2018-03-09 18:24:29,TRUE,NA,"972176310234595328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kevinpjones",0,FALSE,FALSE,NA,NA
"90","WV Health Officer @DrGuptaMD says fewer people are getting sick with the #flu, but the season isn't over just yet.… https://t.co/HUGIRJWozC",FALSE,3,NA,2018-03-09 18:21:37,TRUE,NA,"972175590638936065",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CarrieHodousek",4,FALSE,FALSE,NA,NA
"91","Do you suffer from a #cold or #flu? Be careful about your use of #acetaminophen. #paracetamol #chronicpain #OurPain… https://t.co/wVTmgj02xL",FALSE,0,NA,2018-03-09 18:16:17,TRUE,NA,"972174248176316416",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PainNewsNetwork",2,FALSE,FALSE,NA,NA
"92","RT @JanssenGlobal: There is a clear need to find new ways to limit #influenza outbreaks. #FightFlu. Learn more about #Janssen’s aim to deve…",FALSE,0,NA,2018-03-09 18:13:23,FALSE,NA,"972173516421451778",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stainmesse_m",26,TRUE,FALSE,NA,NA
"93","Group that brought dogs with influenza to Canada says it had 'no way of knowing' anim… https://t.co/uTJo4iH42A ➜… https://t.co/JUcIvGXPDD",FALSE,0,NA,2018-03-09 18:09:36,TRUE,NA,"972172567107768329",NA,"<a href=""http://ruebot.net"" rel=""nofollow"">cbc_diff</a>","cbc_diff",0,FALSE,FALSE,NA,NA
"94","CDC: More signs of a severe flu season in US https://t.co/ORfs7JGhOy",FALSE,0,NA,2018-03-09 18:09:09,FALSE,NA,"972172452695506945",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","markyalita",0,FALSE,FALSE,NA,NA
"95","RT @EmoryMedicine: This Tuesday (3/13) - ""A Conversation with the Nation's Chief Flu Fighter"" -- Daniel Jernigan, Director of the Influenza…",FALSE,0,NA,2018-03-09 18:04:35,FALSE,NA,"972171303292669952",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","qeastman",2,TRUE,FALSE,NA,NA
"96","For people with #Heart failure, getting a seasonal influenza (flu) vaccine in a given year was associated with a 50… https://t.co/jQVQ5o4Oq3",FALSE,0,NA,2018-03-09 18:01:02,TRUE,NA,"972170408647712768",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","AFHSBPAGE",0,FALSE,FALSE,NA,NA
"97","This Tuesday (3/13) - ""A Conversation with the Nation's Chief Flu Fighter"" -- Daniel Jernigan, Director of the Infl… https://t.co/29lTuYM36s",FALSE,3,NA,2018-03-09 18:00:53,TRUE,NA,"972170373302284289",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","EmoryMedicine",2,FALSE,FALSE,NA,NA
"98","Crowded Shelters And The Vicious Flu Brew Perfect Storm For The Homeless  #gidss #gidssusa #homeless #health… https://t.co/rDUVtPueMG",FALSE,0,NA,2018-03-09 18:00:35,TRUE,NA,"972170297385410560",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","gidssusa",0,FALSE,FALSE,NA,NA
"99","RT @epaultaylor: We have been thinking about the #flushot all wrong: It may not always prevent illness, but it will reduce risk of death. B…",FALSE,0,NA,2018-03-09 17:53:37,FALSE,NA,"972168543763619840",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AskPippa",3,TRUE,FALSE,NA,NA
"100","RT @greg_folkers: CDC Fluview: 2017-2018 Influenza Season Week 9 ending March 3, 2018  https://t.co/78BTxzlCjq https://t.co/u3ur1v1J8D",FALSE,0,NA,2018-03-09 17:35:40,FALSE,NA,"972164024392589312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Crof",4,TRUE,FALSE,NA,NA
"101","Poor Influenza Efficacy Necessitates Shift From Egg-Based Manufacturing #flu #influenza #drugmanufacturing #pharma… https://t.co/ZPXW2Rn7he",FALSE,0,NA,2018-03-09 17:30:01,TRUE,NA,"972162603249266688",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","PharmProcessing",0,FALSE,FALSE,NA,NA
"102","RT @CDCgov: Influenza activity has declined significantly, but will likely continue for several more weeks. Help stop the spread of germs a…",FALSE,0,NA,2018-03-09 17:28:47,FALSE,NA,"972162293139148800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HHSRegion4",350,TRUE,FALSE,NA,NA
"103","RT @JanssenGlobal: Estimates for the 2017-'18 flu season show in the US that vaccination against #influenza was only 36% effective. Here Ju…",FALSE,0,NA,2018-03-09 17:22:14,FALSE,NA,"972160646027493376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rogue_Pimpernel",12,TRUE,FALSE,NA,NA
"104","RT @CDCgov: Influenza activity has declined significantly, but will likely continue for several more weeks. Help stop the spread of germs a…",FALSE,0,NA,2018-03-09 17:19:44,FALSE,NA,"972160017930604547",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HCHS_SOL_Bronx",350,TRUE,FALSE,NA,NA
"105","RT @JanssenGlobal: There is a clear need to find new ways to limit #influenza outbreaks. #FightFlu. Learn more about #Janssen’s aim to deve…",FALSE,0,NA,2018-03-09 17:18:23,FALSE,NA,"972159675507539968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chelsea1935",26,TRUE,FALSE,NA,NA
"106","RT @greg_folkers: CDC Fluview: 2017-2018 Influenza Season Week 9 ending March 3, 2018  https://t.co/78BTxzlCjq https://t.co/u3ur1v1J8D",FALSE,0,NA,2018-03-09 16:24:25,FALSE,NA,"972146094296756229",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DonnaYoungDC",4,TRUE,FALSE,NA,NA
"107","ICYMI: Officials urge pharma to drop egg-based flu vaccine, invest in new technologies  https://t.co/jxWJL4YuEN… https://t.co/LZGsU4FYeW",FALSE,0,NA,2018-03-09 16:14:05,TRUE,NA,"972143495103303680",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DonnaYoungDC",1,FALSE,FALSE,NA,NA
"108","#CDC reports 5 more kids died of #flu, bringing peds death toll to 119; hospitalizations continue to soar, at 86.3… https://t.co/M7I62m1meG",FALSE,0,NA,2018-03-09 16:10:20,TRUE,NA,"972142551397478400",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DonnaYoungDC",0,FALSE,FALSE,NA,NA
"109","This #flu season has been one of the most severe in recent years, causing a disease burden throughout the U.S. comp… https://t.co/4Zskzk1TiD",FALSE,0,NA,2018-03-09 16:10:19,TRUE,NA,"972142549203812352",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GoHealio",0,FALSE,FALSE,NA,NA
"110","This #flu season has been one of the most severe in recent years, causing a disease burden throughout the U.S. comp… https://t.co/mJ25Db2w0E",FALSE,4,NA,2018-03-09 16:09:20,TRUE,NA,"972142301530284033",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","InfectDisNews",5,FALSE,FALSE,NA,NA
"111","RT @EmoryDeptofMed: Georgia’s flu-related hospitalizations have surpassed 2,000 this year. Nation’s flu fighter Dr. Daniel Jernigan, direct…",FALSE,0,NA,2018-03-09 16:09:05,FALSE,NA,"972142236585676802",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","EmoryMedicine",1,TRUE,FALSE,NA,NA
"112","CDC Fluview: 2017-2018 Influenza Season Week 9 ending March 3, 2018  https://t.co/78BTxzlCjq https://t.co/u3ur1v1J8D",FALSE,1,NA,2018-03-09 16:03:08,FALSE,NA,"972140737948155905",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","greg_folkers",4,FALSE,FALSE,NA,NA
"113","Georgia’s flu-related hospitalizations have surpassed 2,000 this year. Nation’s flu fighter Dr. Daniel Jernigan, di… https://t.co/kc3uQrOEiC",FALSE,2,NA,2018-03-09 16:00:03,TRUE,NA,"972139962916360192",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","EmoryDeptofMed",1,FALSE,FALSE,NA,NA
"114","RT @CDCgov: Influenza activity has declined significantly, but will likely continue for several more weeks. Help stop the spread of germs a…",FALSE,0,NA,2018-03-09 15:56:02,FALSE,NA,"972138954014298112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nadaparatuitear",350,TRUE,FALSE,NA,NA
"115","RT @CDCgov: Influenza activity has declined significantly, but will likely continue for several more weeks. Help stop the spread of germs a…",FALSE,0,NA,2018-03-09 15:52:46,FALSE,NA,"972138129565077504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HEPNYAlbany",350,TRUE,FALSE,NA,NA
"116","RT @CDCgov: Influenza activity has declined significantly, but will likely continue for several more weeks. Help stop the spread of germs a…",FALSE,0,NA,2018-03-09 15:48:55,FALSE,NA,"972137161888817152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","compcarecenter1",350,TRUE,FALSE,NA,NA
"117","RT @ACCmediacenter: New research from #ACC18 finds that the seasonal #influenza vaccine significantly reduces the risk of death among #hear…",FALSE,0,NA,2018-03-09 15:46:31,FALSE,NA,"972136559444193281",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EverydayHealth",10,TRUE,FALSE,NA,NA
"118","RT @CDCgov: Influenza activity has declined significantly, but will likely continue for several more weeks. Help stop the spread of germs a…",FALSE,0,NA,2018-03-09 15:45:26,FALSE,NA,"972136285203849217",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","trumbull_health",350,TRUE,FALSE,NA,NA
"119","RT @AVMAvets: Highly pathogenic H5N6, H7N9 avian influenza outbreaks reported in China https://t.co/WZ3R4Eqnsf",FALSE,0,NA,2018-03-09 15:39:05,FALSE,NA,"972134687543087106",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","emgibbings",4,TRUE,FALSE,NA,NA
"120","We have been thinking about the #flushot all wrong: It may not always prevent illness, but it will reduce risk of d… https://t.co/4gw1PhPSzl",FALSE,6,NA,2018-03-09 15:32:08,TRUE,NA,"972132939663261696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","epaultaylor",3,FALSE,FALSE,NA,NA
"121","#Flu vaccine has been made using egg-based technology for 70 years. U.S. officials say its time for #pharma to get… https://t.co/XW4uiXRgt5",FALSE,0,NA,2018-03-09 15:29:18,TRUE,NA,"972132225700519936",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DonnaYoungDC",0,FALSE,FALSE,NA,NA
"122","Efficacy of Maternal Influenza Vaccination Against All-Cause Lower Respiratory Tract Infection hospitalizations in… https://t.co/xUMSCDgfiN",FALSE,0,NA,2018-03-09 15:07:06,TRUE,NA,"972126639873196032",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GlobalAcadCME",0,FALSE,FALSE,NA,NA
"123","RT @AVMAvets: Highly pathogenic H5N6, H7N9 avian influenza outbreaks reported in China https://t.co/WZ3R4Eqnsf",FALSE,0,NA,2018-03-09 15:02:38,FALSE,NA,"972125513106931713",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tacurry8",4,TRUE,FALSE,NA,NA
"124","Influenza B is trying to escape our vaccine https://t.co/4vbYQxGwHv #flu #vaccines #artbell https://t.co/1xkv8Rzrt3",FALSE,2,NA,2018-03-09 14:57:34,FALSE,NA,"972124238340538369",NA,"<a href=""http://midnightinthedesert.com"" rel=""nofollow"">Art Bell Com Tweet Article</a>","ArtBellCom",0,FALSE,FALSE,NA,NA
"125","RT @AVMAvets: Highly pathogenic H5N6, H7N9 avian influenza outbreaks reported in China https://t.co/WZ3R4Eqnsf",FALSE,0,NA,2018-03-09 14:56:57,FALSE,NA,"972124084736811009",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Dike_Flata",4,TRUE,FALSE,NA,NA
"126","Great Op-Ed by @tarahaelle for @NBCNewsTHINK on #influenza &amp; the #fluvaccine #vaccineswork https://t.co/LvIsb00uWw",FALSE,0,NA,2018-03-09 14:53:16,FALSE,NA,"972123156143132672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","freckledpedidoc",0,FALSE,FALSE,NA,NA
"127","RT @Dr_Mike_Stevens: Decreasing #influenza activity is good news but seeing shift from H3N2--&gt; B; flu shot offers better protection against…",FALSE,0,NA,2018-03-09 14:45:48,FALSE,NA,"972121276134260736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OTT_CPmedic",3,TRUE,FALSE,NA,NA
"128","There is a clear need to find new ways to limit #influenza outbreaks. #FightFlu. Learn more about #Janssen’s aim to… https://t.co/JdX1pPCXNw",FALSE,75,NA,2018-03-09 14:43:02,TRUE,NA,"972120580110643200",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JanssenGlobal",26,FALSE,FALSE,NA,NA
"129","RT @CDCFlu: In recent weeks, influenza B viruses have been increasing while influenza A(H3N2) viruses have been decreasing. The proportion…",FALSE,0,NA,2018-03-09 14:38:55,FALSE,NA,"972119544570568704",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","delamed",19,TRUE,FALSE,NA,NA
"130","RT @ClarkCountyNV: The @animalfndlv is taking steps to prevent spread of Canine Influenza Virus (CIV) so called dog flu. That includes vacc…",FALSE,0,NA,2018-03-09 14:37:28,FALSE,NA,"972119179464646657",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MariaGulino1",8,TRUE,FALSE,NA,NA
"131","RT @CDCgov: Influenza activity has declined significantly, but will likely continue for several more weeks. Help stop the spread of germs a…",FALSE,0,NA,2018-03-09 14:25:46,FALSE,NA,"972116237156278272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HungerFreeLanCo",350,TRUE,FALSE,NA,NA
"132","Highly pathogenic H5N6, H7N9 avian influenza outbreaks reported in China https://t.co/WZ3R4Eqnsf",FALSE,2,NA,2018-03-09 14:25:06,FALSE,NA,"972116069505818625",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","AVMAvets",4,FALSE,FALSE,NA,NA
"133","RT @CDCgov: Influenza activity has declined significantly, but will likely continue for several more weeks. Help stop the spread of germs a…",FALSE,0,NA,2018-03-09 14:25:06,FALSE,NA,"972116068520034304",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MaimonidesMC",350,TRUE,FALSE,NA,NA
"134","RT @AFHSBPAGE: A H1 influenza oral recombinant tablet #Vaccine from Vaxart, Inc has shown favorable results in a phase 2 challenge trial co…",FALSE,0,NA,2018-03-09 14:19:28,FALSE,NA,"972114650488647680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","libertad717",1,TRUE,FALSE,NA,NA
"135","RT @AFHSBPAGE: Interim 2017/18 influenza seasonal #Vaccine effectiveness: combined results from five European studies 
https://t.co/m57oUbt…",FALSE,0,NA,2018-03-09 14:19:21,FALSE,NA,"972114619895394304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","libertad717",2,TRUE,FALSE,NA,NA
"136","According to CDC, about 5% to 20% of Americans get influenza every year. Make sure you are prepared this season! https://t.co/kAlFYXAMOQ",FALSE,2,NA,2018-03-09 14:06:28,FALSE,NA,"972111381477675010",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","VesselMedical",1,FALSE,FALSE,NA,NA
"137","RT @CDCgov: Influenza activity has declined significantly, but will likely continue for several more weeks. Help stop the spread of germs a…",FALSE,0,NA,2018-03-09 14:01:34,FALSE,NA,"972110145751846912",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HStartLanc",350,TRUE,FALSE,NA,NA
"138","ICYMI: Officials urge pharma to drop egg-based flu vaccine, invest in new technologies  https://t.co/jxWJL4YuEN… https://t.co/Dn5A7m8Uv2",FALSE,0,NA,2018-03-09 14:01:32,TRUE,NA,"972110136033542144",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DonnaYoungDC",0,FALSE,FALSE,NA,NA
"139","Influenza pandemics and avian flu | The BMJ https://t.co/bPGaj4020k",FALSE,0,NA,2018-03-09 13:57:14,FALSE,NA,"972109055220105216",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","NukemanEnergy",0,FALSE,FALSE,NA,NA
